timestamp,open,high,low,close,volume
2026-06-01 09:15:00,4180.0,4198.0,4128.0,4131.0,368361.0
2026-06-01 09:30:00,4133.0,4133.0,4057.0,4060.3,352557.0
2026-06-01 09:45:00,4059.8,4075.7,4031.9,4068.0,378626.0
2026-06-01 10:00:00,4066.4,4074.5,4043.4,4068.1,208922.0
2026-06-01 10:15:00,4068.1,4085.0,4066.0,4072.2,105952.0
2026-06-01 10:30:00,4072.0,4119.8,4069.4,4118.0,192588.0
2026-06-01 10:45:00,4117.9,4150.0,4117.0,4133.2,254846.0
2026-06-01 11:00:00,4133.0,4142.0,4122.9,4131.8,115469.0
2026-06-01 11:15:00,4131.8,4148.0,4117.3,4121.7,104325.0
2026-06-01 11:30:00,4122.3,4128.4,4100.6,4102.9,79116.0
2026-06-01 11:45:00,4103.3,4117.5,4100.0,4101.8,54275.0
2026-06-01 12:00:00,4103.7,4103.7,4076.8,4084.5,114728.0
2026-06-01 12:15:00,4083.9,4087.4,4065.0,4070.0,56206.0
2026-06-01 12:30:00,4070.0,4074.9,4062.2,4068.0,53194.0
2026-06-01 12:45:00,4069.8,4075.0,4057.0,4064.5,79998.0
2026-06-01 13:00:00,4064.5,4069.4,4050.0,4051.1,62255.0
2026-06-01 13:15:00,4052.6,4055.1,4047.2,4051.3,62645.0
2026-06-01 13:30:00,4050.6,4065.0,4049.9,4059.6,93336.0
2026-06-01 13:45:00,4060.5,4066.4,4056.6,4062.1,59864.0
2026-06-01 14:00:00,4063.1,4063.1,4047.6,4051.0,79573.0
2026-06-01 14:15:00,4051.0,4069.9,4050.1,4065.9,88972.0
2026-06-01 14:30:00,4065.9,4085.7,4065.2,4076.5,137817.0
2026-06-01 14:45:00,4076.4,4085.0,4061.4,4062.2,117766.0
2026-06-01 15:00:00,4063.0,4075.9,4052.0,4071.0,139952.0
2026-06-01 15:15:00,4071.5,4082.0,4058.8,4065.0,170383.0
2026-06-02 09:15:00,4020.0,4045.0,3986.0,4000.0,466760.0
2026-06-02 09:30:00,4000.9,4010.0,3978.1,3982.0,328252.0
2026-06-02 09:45:00,3981.9,3999.7,3960.0,3997.5,305237.0
2026-06-02 10:00:00,3996.8,4003.9,3976.0,3977.1,129963.0
2026-06-02 10:15:00,3977.0,4001.9,3961.1,3991.1,205007.0
2026-06-02 10:30:00,3991.7,3995.0,3972.0,3985.8,97961.0
2026-06-02 10:45:00,3985.0,3986.0,3950.0,3954.0,172866.0
2026-06-02 11:00:00,3955.1,3969.0,3955.0,3962.1,121813.0
2026-06-02 11:15:00,3962.3,3966.0,3949.0,3955.0,152319.0
2026-06-02 11:30:00,3955.2,3955.7,3932.0,3935.2,186971.0
2026-06-02 11:45:00,3936.2,3946.2,3928.0,3931.1,338875.0
2026-06-02 12:00:00,3930.2,3930.2,3876.0,3879.9,491111.0
2026-06-02 12:15:00,3878.5,3897.5,3875.6,3893.8,228511.0
2026-06-02 12:30:00,3894.0,3913.2,3890.5,3910.0,182256.0
2026-06-02 12:45:00,3909.5,3938.5,3909.5,3936.9,384217.0
2026-06-02 13:00:00,3934.5,3936.3,3909.9,3913.5,176923.0
2026-06-02 13:15:00,3912.4,3954.0,3911.6,3945.1,256537.0
2026-06-02 13:30:00,3945.6,3956.2,3935.3,3936.0,148520.0
2026-06-02 13:45:00,3936.0,3950.0,3931.0,3940.0,105603.0
2026-06-02 14:00:00,3940.0,3955.0,3940.0,3943.6,88450.0
2026-06-02 14:15:00,3943.6,3948.0,3928.2,3936.0,123637.0
2026-06-02 14:30:00,3936.3,3940.0,3915.4,3918.8,164422.0
2026-06-02 14:45:00,3918.8,3925.0,3915.3,3916.5,116446.0
2026-06-02 15:00:00,3917.0,3940.2,3912.2,3937.6,238670.0
2026-06-02 15:15:00,3937.0,3940.6,3925.6,3936.0,314846.0
2026-06-03 09:15:00,3935.5,3953.9,3894.6,3897.8,390659.0
2026-06-03 09:30:00,3898.5,3915.0,3876.0,3892.7,253415.0
2026-06-03 09:45:00,3890.8,3922.3,3887.8,3894.3,264204.0
2026-06-03 10:00:00,3895.7,3900.0,3880.4,3888.0,231227.0
2026-06-03 10:15:00,3887.5,3912.8,3879.3,3895.0,149274.0
2026-06-03 10:30:00,3895.5,3899.5,3877.0,3887.5,98437.0
2026-06-03 10:45:00,3887.4,3894.5,3871.5,3877.2,134790.0
2026-06-03 11:00:00,3876.8,3883.0,3856.7,3864.1,151457.0
2026-06-03 11:15:00,3864.0,3888.2,3862.0,3888.2,91230.0
2026-06-03 11:30:00,3888.4,3889.9,3870.4,3873.7,59280.0
2026-06-03 11:45:00,3873.1,3876.8,3865.6,3866.0,40841.0
2026-06-03 12:00:00,3865.6,3867.0,3855.1,3865.0,78574.0
2026-06-03 12:15:00,3864.5,3868.0,3855.0,3866.2,67466.0
2026-06-03 12:30:00,3866.4,3911.0,3866.4,3898.6,256179.0
2026-06-03 12:45:00,3898.8,3900.0,3875.0,3876.1,118308.0
2026-06-03 13:00:00,3878.4,3885.0,3876.3,3883.3,70208.0
2026-06-03 13:15:00,3888.0,3899.0,3885.0,3896.9,103175.0
2026-06-03 13:30:00,3896.7,3901.7,3888.0,3897.5,89809.0
2026-06-03 13:45:00,3897.1,3943.0,3893.9,3920.0,315364.0
2026-06-03 14:00:00,3920.8,3945.0,3920.8,3943.0,180952.0
2026-06-03 14:15:00,3944.2,3998.9,3942.5,3989.0,465597.0
2026-06-03 14:30:00,3988.7,4013.0,3987.6,4010.0,391592.0
2026-06-03 14:45:00,4009.4,4018.0,3980.1,3990.1,390462.0
2026-06-03 15:00:00,3992.0,3998.2,3945.1,3954.6,356685.0
2026-06-03 15:15:00,3954.7,3969.0,3948.4,3960.1,296082.0
2026-06-04 09:15:00,3949.0,3982.4,3926.4,3975.0,380342.0
2026-06-04 09:30:00,3975.0,3997.0,3961.3,3974.3,293185.0
2026-06-04 09:45:00,3974.3,4011.0,3972.5,4001.2,247824.0
2026-06-04 10:00:00,4001.9,4014.0,3993.7,4009.7,131003.0
2026-06-04 10:15:00,4009.9,4030.5,4008.8,4018.0,240911.0
2026-06-04 10:30:00,4017.0,4017.7,3997.6,4011.6,171753.0
2026-06-04 10:45:00,4012.5,4024.4,4009.6,4023.3,78216.0
2026-06-04 11:00:00,4023.3,4037.0,4009.1,4033.9,201763.0
2026-06-04 11:15:00,4033.9,4060.0,4032.4,4055.0,266072.0
2026-06-04 11:30:00,4056.0,4087.7,4051.0,4077.6,275298.0
2026-06-04 11:45:00,4077.7,4104.9,4077.7,4089.0,302964.0
2026-06-04 12:00:00,4087.3,4089.0,4070.1,4081.0,173631.0
